DbCity,DbMean,DbLowFid,DbHighFid,DbMeanByUS,DbRelByUS,Db_Lat,Db_Log
Db_MI_Flint,12.4,11.7,13.1,10.8,0.15,42.9896579,-83.6876877
Db_MI_Livonia,8.6,7.8,9.5,10.8,-0.2,42.43284584,-83.39472335
Db_MI_Rochester Hills,7.4,6.9,8,10.8,-0.31,42.6445801,-83.12211877
Db_MI_Farmington Hills,9.2,8.5,9.8,10.8,-0.15,42.46394762,-83.33564309
Db_MI_Troy,8,7.3,8.7,10.8,-0.26,42.5704945,-83.11839781
Db_MI_Grand Rapids,8.9,8.3,9.6,10.8,-0.18,42.92012752,-85.62036344
Db_MI_Warren,9.9,9.1,10.7,10.8,-0.08,42.53197041,-83.05233847
Db_MI_Grand Rapids,6.9,6.4,7.4,10.8,-0.36,42.96295779,-85.66136175
Db_MI_Livonia,8.8,8,9.5,10.8,-0.19,42.36087799,-83.37919581
Db_MI_Wyoming,1,1,1,10.8,-0.91,42.90867209,-85.65699744
Db_MI_Warren,10.6,10,11.2,10.8,-0.02,42.49890035,-83.03705285
Db_MI_Sterling Heights,11.6,10.6,12.6,10.8,0.07,42.57146012,-83.07958173
Db_MI_Kalamazoo,11.7,10.7,12.8,10.8,0.08,42.25141778,-85.63432394
Db_MI_Wyoming,9.4,8.9,9.9,10.8,-0.13,42.90639895,-85.71485011
Db_MI_Westland,10.5,9.7,11.2,10.8,-0.03,42.29179185,-83.39274271
Db_MI_Westland,10,9.4,10.7,10.8,-0.07,42.33158987,-83.3759668
Db_MI_Flint,23,21.9,24.3,10.8,1.13,43.06849821,-83.68400837
Db_MI_Warren,12.7,11.9,13.5,10.8,0.18,42.46964108,-83.05508481
Db_MI_Lansing,10.5,10,11,10.8,-0.03,42.74460609,-84.55602113
Db_MI_Southfield,14.6,13.8,15.4,10.8,0.35,42.4497331,-83.29776847
Db_MI_Southfield,9.8,9.1,10.6,10.8,-0.09,42.50218157,-83.29719222
Db_MI_Farmington Hills,10.8,9.8,11.8,10.8,0,42.45822072,-83.40096582
Db_MI_Grand Rapids,8.9,8.4,9.4,10.8,-0.18,42.97930172,-85.68095032
Db_MI_Lansing,12.6,12,13.3,10.8,0.17,42.67307284,-84.53194759
Db_MI_Livonia,8.6,7.9,9.3,10.8,-0.2,42.42013025,-83.32573435
Db_MI_Flint,14.4,13.6,15.1,10.8,0.33,43.04051084,-83.66094136
Db_MI_Lansing,3.9,3.7,4.2,10.8,-0.64,42.68671695,-84.51496786
Db_MI_Grand Rapids,16.8,16.1,17.5,10.8,0.56,42.94797682,-85.64440205
Db_MI_Rochester Hills,8.8,8,9.7,10.8,-0.19,42.67306892,-83.18288685
Db_MI_Southfield,13.6,12.7,14.7,10.8,0.26,42.45774962,-83.26949979
Db_MI_Rochester Hills,9.1,8.2,10.1,10.8,-0.16,42.62803225,-83.18989852
Db_MI_Westland,9.6,9,10.2,10.8,-0.11,42.3454425,-83.3980866
Db_MI_Grand Rapids,8.7,7.8,9.7,10.8,-0.19,43.00440097,-85.73478651
Db_MI_Lansing,9.8,9.2,10.5,10.8,-0.09,42.74010254,-84.57384182
Db_MI_Rochester Hills,9.4,8.6,10.3,10.8,-0.13,42.68793009,-83.17401373
Db_MI_Grand Rapids,9.7,8.9,10.4,10.8,-0.1,43.02480768,-85.64731561
Db_MI_Livonia,8.9,8.2,9.7,10.8,-0.18,42.35857327,-83.32274583
Db_MI_Wyoming,9,8.4,9.5,10.8,-0.17,42.8699087,-85.67240649
Db_MI_Warren,11.6,10.6,12.6,10.8,0.07,42.51902221,-82.97843273
Db_MI_Kalamazoo,6.4,5.9,6.8,10.8,-0.41,42.29051904,-85.63933891
Db_MN_Bloomington,8.2,7.7,8.7,10.8,-0.24,44.80956261,-93.32957433
Db_MN_Duluth,9.3,8.4,10.1,10.8,-0.14,46.81955483,-92.15655314
Db_MN_Duluth,9,8.5,9.6,10.8,-0.17,46.71343578,-92.20871171
Db_MN_Bloomington,8,7.4,8.6,10.8,-0.26,44.84604586,-93.29053429
Db_MN_Duluth,6,5.4,6.5,10.8,-0.44,46.77693407,-92.11432751
Db_MN_Duluth,6.6,6.1,7.1,10.8,-0.39,46.81944233,-92.05391847
Db_MN_Brooklyn Park,7.8,7.4,8.3,10.8,-0.28,45.09766851,-93.33051248
Db_MN_Bloomington,5.8,5.2,6.4,10.8,-0.46,44.82726025,-93.3775736
Db_MN_Duluth,7.8,7.3,8.3,10.8,-0.28,46.79363142,-92.0992874
Db_MN_Bloomington,7.9,7.6,8.2,10.8,-0.27,44.85487298,-93.25772624
Db_MN_Brooklyn Park,6.3,5.9,6.7,10.8,-0.42,45.13118118,-93.37833245
Db_MN_Duluth,5.8,5.5,6.2,10.8,-0.46,46.79954046,-92.09351781
Db_MN_Duluth,8.4,7.7,9.2,10.8,-0.22,46.73736688,-92.15284625
Db_MN_Bloomington,8.6,7.8,9.3,10.8,-0.2,44.84735354,-93.30328104
Db_MN_Bloomington,8.2,7.5,8.8,10.8,-0.24,44.83330626,-93.27657577
Db_MN_Duluth,7.4,6.6,8.2,10.8,-0.31,46.83010299,-92.03357798
Db_MN_Duluth,7,6.2,7.8,10.8,-0.35,46.75933547,-92.1897125
Db_MN_Duluth,6.5,5.9,7.1,10.8,-0.4,46.77240691,-92.13533734
Db_MN_Brooklyn Park,7.3,6.8,7.8,10.8,-0.32,45.11511303,-93.31291238
Db_MN_Brooklyn Park,5.4,5.1,5.7,10.8,-0.5,45.13650716,-93.33299456
Db_MN_Bloomington,6.4,5.9,6.9,10.8,-0.41,44.84767161,-93.22712498
Db_MN_Duluth,7.5,6.7,8.2,10.8,-0.31,46.85393875,-91.98113813
Db_MN_Bloomington,6.7,6.1,7.4,10.8,-0.38,44.80945059,-93.3105633
Db_MN_Bloomington,8.7,7.8,9.6,10.8,-0.19,44.82869676,-93.3158951
Db_MN_Duluth,16.1,15.2,17,10.8,0.49,46.7826462,-92.09787402
Db_MN_Brooklyn Park,8.7,8.3,9.1,10.8,-0.19,45.08619928,-93.3691484
Db_MN_Duluth,10.1,9.2,11,10.8,-0.06,46.74281567,-92.20468898
Db_MN_Bloomington,7.8,6.9,8.8,10.8,-0.28,44.84910713,-93.38301269
Db_MN_Duluth,5.6,5.2,6.1,10.8,-0.48,46.79985899,-92.07221678
Db_MN_Duluth,6.6,6.1,7.1,10.8,-0.39,46.80541675,-92.10163299
Db_MN_Duluth,9.6,8.7,10.4,10.8,-0.11,46.72559641,-92.17964675
Db_MN_Bloomington,7.5,6.8,8.3,10.8,-0.31,44.85147179,-93.31881983
Db_MN_Duluth,8.9,8.2,9.6,10.8,-0.18,46.66982261,-92.23508961
Db_MN_Duluth,6.2,5.7,6.6,10.8,-0.43,46.80281041,-92.08752853
Db_MN_Brooklyn Park,9,8.4,9.7,10.8,-0.17,45.08311258,-93.38936218
Db_MN_Duluth,7.1,6.5,7.7,10.8,-0.34,46.76322771,-92.14769229
Db_MN_Bloomington,8.2,7.6,8.8,10.8,-0.24,44.81796081,-93.26113047
Db_MN_Duluth,1,1,1,10.8,-0.91,46.86436799,-92.05181755
Db_MN_Brooklyn Park,6.7,6.4,7.2,10.8,-0.38,45.09845694,-93.31034282
Db_MN_Brooklyn Park,9.3,8.9,9.6,10.8,-0.14,45.08575628,-93.35596576
Db_MN_Brooklyn Park,7.6,7.2,8,10.8,-0.3,45.10205504,-93.37316121
Db_MN_Bloomington,7.5,7,8.2,10.8,-0.31,44.82521771,-93.3573705
Db_MN_Duluth,6.9,6.2,7.5,10.8,-0.36,46.85277015,-92.06041354
Db_MN_Duluth,8.1,7.4,8.9,10.8,-0.25,46.77777823,-92.15986508
Db_MN_Duluth,8.6,7.9,9.3,10.8,-0.2,46.7461966,-92.18031001
Db_MN_Bloomington,6.2,5.7,6.7,10.8,-0.43,44.81418986,-93.2977373
Db_MN_Duluth,8.5,7.8,9.1,10.8,-0.21,46.73422572,-92.18471063
Db_MN_Duluth,9.3,8.3,10.3,10.8,-0.14,46.75238935,-92.21305317
Db_MN_Duluth,4.9,4.5,5.4,10.8,-0.55,46.81154729,-92.07791665
Db_MN_Brooklyn Park,7.4,7.1,7.7,10.8,-0.31,45.07179709,-93.36042543
Db_MN_Duluth,9.7,9.1,10.4,10.8,-0.1,46.76036452,-92.11339407
Db_MN_Bloomington,7.3,6.6,8,10.8,-0.32,44.85105548,-93.33863141
Db_MN_Bloomington,8.5,7.9,9.2,10.8,-0.21,44.82075635,-93.27855649
Db_MN_Brooklyn Park,7.2,6.7,7.6,10.8,-0.33,45.09603054,-93.28930589
Db_MN_Duluth,9,8.3,9.7,10.8,-0.17,46.78864019,-92.1111752
Db_MN_Duluth,9.6,8.5,10.8,10.8,-0.11,46.74050253,-92.05606975
Db_MN_Bloomington,6.4,5.8,7.2,10.8,-0.41,44.80149106,-93.38090678
Db_MN_Brooklyn Park,7,6.4,7.6,10.8,-0.35,45.11777713,-93.34239722
Db_MN_Duluth,6.6,6,7.2,10.8,-0.39,46.83302395,-92.11989167
Db_MN_Duluth,9.2,8.3,9.9,10.8,-0.15,46.6880703,-92.21546629
Db_MN_Bloomington,7.5,7.1,7.9,10.8,-0.31,44.8387313,-93.25926068
Db_MN_Bloomington,7.9,7.3,8.5,10.8,-0.27,44.85131278,-93.27583769
Db_MN_Duluth,3.7,3.4,3.9,10.8,-0.66,46.8182671,-92.08340068
Db_MN_Duluth,6.5,5.9,7.2,10.8,-0.4,46.8047745,-92.06390311
Db_MN_Brooklyn Park,7.8,7.4,8.3,10.8,-0.28,45.09854862,-93.34855596
Db_MN_Duluth,8.8,7.9,9.6,10.8,-0.19,46.79187864,-92.08235407
Db_MN_Duluth,8.8,8,9.5,10.8,-0.19,46.69859275,-92.23181967
Db_MN_Duluth,6.5,5.9,7.2,10.8,-0.4,46.83372327,-92.07473703
Db_MN_Bloomington,7.9,7.1,8.7,10.8,-0.27,44.79732952,-93.32797001
Db_MN_Bloomington,7,6.3,7.8,10.8,-0.35,44.82563132,-93.34103501
Db_MN_Plymouth,5.2,4.9,5.5,10.8,-0.52,45.01117143,-93.46127754
Db_MN_Rochester,6.2,5.6,6.8,10.8,-0.43,44.08711892,-92.49887605
Db_MN_Minneapolis,5.6,5.2,6.1,10.8,-0.48,44.97221235,-93.31450118
Db_MN_Rochester,8.4,7.8,9,10.8,-0.22,43.99355152,-92.45358618
Db_MN_Minneapolis,6.8,6.4,7.3,10.8,-0.37,45.00298327,-93.25342639
Db_MN_St. Paul,5.6,5.3,5.9,10.8,-0.48,44.93683928,-93.1962105
Db_MN_St. Paul,7.3,6.8,7.9,10.8,-0.32,44.94819741,-93.11419799
Db_MN_Plymouth,7.8,7,8.6,10.8,-0.28,44.98746437,-93.47269644
Db_MN_Minneapolis,7,6.6,7.4,10.8,-0.35,44.89556246,-93.27588209
Db_MN_Minneapolis,8.8,8.5,9.1,10.8,-0.19,44.93774797,-93.27113799
Db_MN_St. Paul,7.4,6.9,7.8,10.8,-0.31,44.97034022,-93.13563913
Db_MN_Rochester,7.4,7,7.8,10.8,-0.31,44.02598099,-92.47892396
Db_MN_Minneapolis,9.5,9,10,10.8,-0.12,44.96921458,-93.24190209
Db_MN_St. Paul,10.3,9.8,10.8,10.8,-0.05,44.95799325,-93.13650392
Db_MN_Minneapolis,7.1,6.7,7.6,10.8,-0.34,44.93994456,-93.2373923
Db_MN_Minneapolis,3.2,2.9,3.5,10.8,-0.7,44.94484656,-93.29322748
Db_MN_Rochester,8.5,7.7,9.3,10.8,-0.21,44.046032,-92.45543418
Db_MN_Plymouth,6.3,5.7,6.9,10.8,-0.42,45.01145747,-93.44143509
Db_MN_Minneapolis,8.8,8.4,9.1,10.8,-0.19,45.04288727,-93.28996315
Db_MN_St. Paul,9.2,8.7,9.6,10.8,-0.15,44.95501966,-93.06017333
Db_MN_St. Paul,7.3,6.6,8.1,10.8,-0.32,44.91275203,-93.17107907
Db_MN_Minneapolis,4.7,4.3,5.2,10.8,-0.56,44.91159747,-93.32394069
Db_MN_St. Paul,4.8,4.5,5.1,10.8,-0.56,44.96360934,-93.16690016
Db_MN_Minneapolis,8,7.6,8.4,10.8,-0.26,44.96204861,-93.24046393
Db_MN_Rochester,5.1,4.7,5.6,10.8,-0.53,44.07283642,-92.53215289
Db_MN_St. Paul,3.4,3.1,3.6,10.8,-0.69,44.94071326,-93.18747839
Db_MN_Minneapolis,8.4,7.9,8.9,10.8,-0.22,45.04548715,-93.30868162
Db_MN_St. Paul,12.1,11.4,12.9,10.8,0.12,44.95296174,-93.1366771
Db_MN_St. Paul,5.3,4.8,5.9,10.8,-0.51,44.9439453,-93.17506956
Db_MN_Minneapolis,2.7,2.5,2.9,10.8,-0.75,44.98435651,-93.24262999
Db_MN_St. Paul,5.8,5.3,6.4,10.8,-0.46,44.94506034,-93.12097661
Db_MN_Minneapolis,5,4.6,5.5,10.8,-0.54,45.01679829,-93.24223127
Db_MN_St. Paul,12.4,11.9,12.9,10.8,0.15,44.93455167,-93.06579276
Db_MN_Minneapolis,6.5,6,7.1,10.8,-0.4,44.92164057,-93.20772965
Db_MN_St. Paul,11.5,11.1,12,10.8,0.06,44.97099963,-93.03786824
Db_MN_St. Paul,9.8,9.3,10.3,10.8,-0.09,44.92389634,-93.07694738
Db_MN_Minneapolis,10,9.4,10.5,10.8,-0.07,45.00951932,-93.28452383
Db_MN_Minneapolis,5.3,4.9,5.7,10.8,-0.51,44.90729849,-93.30933534
Db_MN_Plymouth,5.5,4.9,6.1,10.8,-0.49,45.03948728,-93.43726771
Db_MN_St. Paul,10,9.5,10.4,10.8,-0.07,44.98511985,-93.08292553
Db_MN_Minneapolis,2.9,2.7,3.1,10.8,-0.73,44.95709982,-93.29170213
Db_MN_Minneapolis,5.7,5.3,6.2,10.8,-0.47,44.89635812,-93.3049089
Db_MN_St. Paul,11.9,11.3,12.4,10.8,0.1,44.96045642,-93.08471748
Db_MN_St. Paul,6.3,5.6,7,10.8,-0.42,44.98382232,-93.15926398
Db_MN_Minneapolis,5.2,4.8,5.7,10.8,-0.52,44.92147971,-93.25491074
Db_MN_Minneapolis,4.5,4.2,4.9,10.8,-0.58,44.96771537,-93.29520656
Db_MN_Minneapolis,6.2,5.5,7,10.8,-0.43,44.9950917,-93.26701204
Db_MN_Minneapolis,9.5,9,10,10.8,-0.12,44.9305085,-93.27111567
Db_MN_Minneapolis,10.5,10,11.1,10.8,-0.03,45.0278628,-93.29453803
Db_MN_Minneapolis,4.2,3.8,4.5,10.8,-0.61,44.96900668,-93.2151186
Db_MN_Plymouth,5.9,5.3,6.4,10.8,-0.45,45.04629443,-93.49960938
Db_MN_St. Paul,6.9,6.3,7.5,10.8,-0.36,44.9274067,-93.13226674
Db_MN_St. Paul,9.6,9.1,10.1,10.8,-0.11,44.97567967,-93.11508278
Db_MN_Minneapolis,2.3,2.1,2.6,10.8,-0.79,44.982613,-93.2350035
Db_MN_Minneapolis,5.5,5,6.1,10.8,-0.49,44.95602136,-93.23008328
Db_MN_Minneapolis,7,6.5,7.6,10.8,-0.35,44.94396004,-93.25627388
Db_MN_Rochester,18.7,16.9,20.8,10.8,0.73,44.02243374,-92.46353617
Db_MN_Minneapolis,5.4,5.1,5.8,10.8,-0.5,44.90978212,-93.26873438
Db_MN_Minneapolis,15.5,14.4,16.5,10.8,0.44,44.99878536,-93.2810887
Db_MN_Minneapolis,2.9,2.7,3.1,10.8,-0.73,44.97328657,-93.23064192
Db_MN_St. Paul,6.7,6.2,7.1,10.8,-0.38,44.96186167,-93.15999516
Db_MN_Minneapolis,7.4,6.9,7.9,10.8,-0.31,44.94234819,-93.2285534
Db_MN_Minneapolis,8.8,8.4,9.3,10.8,-0.19,44.95290434,-93.27498477
Db_MN_St. Paul,8.4,7.8,9,10.8,-0.22,44.92467645,-93.01224051
Db_MN_Minneapolis,9.3,8.7,9.9,10.8,-0.14,45.0363727,-93.305994
Db_MN_St. Paul,10.8,10.4,11.3,10.8,0,44.96782326,-93.11526559
Db_MN_Rochester,6.8,6.1,7.5,10.8,-0.37,44.01438375,-92.4750499
Db_MN_Rochester,6.7,6.1,7.4,10.8,-0.38,44.02748471,-92.52783288
Db_MN_Rochester,8.8,8,9.7,10.8,-0.19,43.9940595,-92.47214379
Db_MN_St. Paul,5.2,4.9,5.5,10.8,-0.52,44.94273138,-93.13767532
Db_MN_Minneapolis,4.5,4.2,4.8,10.8,-0.58,44.95613436,-93.29935855
Db_MN_Minneapolis,14.4,13.9,14.9,10.8,0.33,44.95387285,-93.26733471
Db_MN_St. Paul,10.3,9.6,11,10.8,-0.05,44.9527873,-93.04983067
Db_MN_Minneapolis,6,5.6,6.5,10.8,-0.44,45.00212086,-93.26765126
Db_MN_Rochester,8.7,7.8,9.6,10.8,-0.19,44.05290716,-92.47033966
Db_MN_Minneapolis,4.6,4.3,4.9,10.8,-0.57,44.93771708,-93.28144577
Db_MN_Plymouth,6.8,6.1,7.5,10.8,-0.37,44.99811982,-93.49554526
Db_MN_Minneapolis,7.4,6.9,7.8,10.8,-0.31,45.01216624,-93.25469442
Db_MN_Minneapolis,4.7,4.4,5,10.8,-0.56,44.97110276,-93.2631967
Db_MN_Minneapolis,13.7,12.7,14.7,10.8,0.27,44.96757197,-93.25999541
Db_MN_St. Paul,11.1,10.6,11.7,10.8,0.03,44.96061798,-93.12130269
Db_MN_Rochester,7.6,6.9,8.4,10.8,-0.3,44.06279766,-92.43875342
Db_MN_St. Paul,9.1,8.7,9.6,10.8,-0.16,44.96591585,-93.05193865
Db_MN_Minneapolis,5,4.6,5.4,10.8,-0.54,44.92142628,-93.28152457
Db_MN_Minneapolis,9.6,9.1,10.1,10.8,-0.11,45.01862927,-93.30256127
Db_MN_Minneapolis,5.5,5,6,10.8,-0.49,45.02824993,-93.23163009
Db_MN_Plymouth,6.8,6.1,7.5,10.8,-0.37,45.01360486,-93.42029754
Db_MN_Minneapolis,13.8,13.1,14.5,10.8,0.28,44.96257192,-93.25374014
Db_MN_St. Paul,5.7,5.3,6.2,10.8,-0.47,44.96883038,-93.19013314
Db_MN_St. Paul,8,7.6,8.5,10.8,-0.26,44.95146066,-93.1609887
Db_MN_St. Paul,12.8,12.2,13.4,10.8,0.19,44.98305093,-93.09771898
Db_MN_Minneapolis,9.6,9.2,10.1,10.8,-0.11,45.01837203,-93.2867052
Db_MN_Minneapolis,10.7,10,11.3,10.8,-0.01,44.99517575,-93.31332879
Db_MN_St. Paul,9.8,9.4,10.3,10.8,-0.09,44.97050313,-93.05737851
Db_MN_Rochester,,,,10.8,-1,44.07651052,-92.5611219
Db_MN_Minneapolis,5,4.6,5.6,10.8,-0.54,44.90936737,-93.25474028
Db_MN_Rochester,7.5,6.8,8.2,10.8,-0.31,43.98048857,-92.47974636
Db_MN_St. Paul,8.6,8.1,9,10.8,-0.2,44.95658747,-93.0114563
Db_MN_Plymouth,6.5,5.9,7.1,10.8,-0.4,45.05685858,-93.42643778
Db_MN_St. Paul,5.4,5.1,5.8,10.8,-0.5,44.92698093,-93.16193279
Db_MN_Minneapolis,9.9,9.2,10.6,10.8,-0.08,44.99555203,-93.29258177
Db_MN_Minneapolis,3.8,3.5,4,10.8,-0.65,44.99157599,-93.22114903
Db_MN_St. Paul,5.3,5,5.6,10.8,-0.51,44.94135097,-93.15171023
Db_MN_Minneapolis,5.8,5.2,6.5,10.8,-0.46,44.94764893,-93.21059613
Db_MN_Minneapolis,6.8,6.5,7.1,10.8,-0.37,44.94486314,-93.26644629
Db_MN_St. Paul,10.1,9.6,10.5,10.8,-0.06,44.97436095,-93.08193606
Db_MN_Minneapolis,6,5.6,6.5,10.8,-0.44,44.97822931,-93.26133535
Db_MN_St. Paul,5.4,4.9,5.9,10.8,-0.5,44.93646007,-93.13730075
Db_MN_Minneapolis,7.3,6.7,7.9,10.8,-0.32,44.95080308,-93.22804111
Db_MN_Minneapolis,4.9,4.4,5.4,10.8,-0.55,44.92775533,-93.29726615
Db_MN_Rochester,7.7,7,8.4,10.8,-0.29,44.04946822,-92.50586621
Db_MN_St. Paul,6.2,5.8,6.6,10.8,-0.43,44.94681209,-93.0904913
Db_MN_St. Paul,4.9,4.5,5.4,10.8,-0.55,44.92704369,-93.18228919
Db_MN_Minneapolis,9,8.6,9.3,10.8,-0.17,44.95345019,-93.24705325
Db_MN_St. Paul,9.2,8.4,9.9,10.8,-0.15,44.9300046,-93.12234838
Db_MN_St. Paul,7.6,7.2,8.1,10.8,-0.3,44.95058288,-93.09421656
Db_MN_Minneapolis,10,9.5,10.4,10.8,-0.07,45.00253464,-93.2902748
Db_MN_Plymouth,6.1,5.6,6.7,10.8,-0.44,45.00621604,-93.48315152
Db_MN_St. Paul,11,10.6,11.4,10.8,0.02,44.97616323,-93.07083342
Db_MN_Minneapolis,6.8,6.5,7.1,10.8,-0.37,44.92150266,-93.26865196
Db_MN_Minneapolis,5.6,5.1,6.2,10.8,-0.48,44.90687348,-93.28162333
Db_MN_St. Paul,12.4,11.8,12.9,10.8,0.15,44.95997756,-93.11125732
Db_MN_Minneapolis,6,5.5,6.4,10.8,-0.44,44.93021234,-93.24828581
Db_MN_Minneapolis,7.6,7.2,8,10.8,-0.3,44.9448509,-93.27410038
Db_MN_Minneapolis,5.7,5.3,6.1,10.8,-0.47,44.95792027,-93.3149642
Db_MN_Minneapolis,12.7,12.1,13.5,10.8,0.18,44.99611041,-93.30316766
Db_MN_Minneapolis,6.3,5.8,6.9,10.8,-0.42,45.02655991,-93.25028605
Db_MN_St. Paul,9.3,8.7,9.9,10.8,-0.14,44.94839824,-93.13963918
Db_MN_Minneapolis,5.7,5.2,6.1,10.8,-0.47,44.89998352,-93.21518776
Db_MN_St. Paul,8.6,8.1,9,10.8,-0.2,44.94445551,-93.02440164
Db_MN_Minneapolis,4.9,4.4,5.4,10.8,-0.55,44.9383072,-93.2924426
Db_MN_St. Paul,9,8.4,9.6,10.8,-0.17,44.98835366,-93.03517288
Db_MN_Minneapolis,7.2,6.7,7.7,10.8,-0.33,45.00956633,-93.24225218
Db_MN_Minneapolis,8.2,7.7,8.6,10.8,-0.24,44.98063171,-93.30379344
Db_MN_St. Paul,9.8,9.3,10.4,10.8,-0.09,44.98576926,-93.1169103
Db_MN_Minneapolis,5.9,5.4,6.6,10.8,-0.45,44.94058846,-93.21962978
Db_MN_St. Paul,14.3,13.7,14.9,10.8,0.32,44.9568963,-93.0994286
Db_MN_Minneapolis,5.9,5.5,6.3,10.8,-0.45,44.93324673,-93.25871795
Db_MN_Plymouth,6.2,5.7,6.7,10.8,-0.43,45.02759188,-93.41062802
Db_MN_Rochester,9.1,8.1,10,10.8,-0.16,44.0471427,-92.4802117
Db_MN_Rochester,7.5,6.9,8,10.8,-0.31,44.07172073,-92.49622511
Db_MN_Minneapolis,5.4,4.9,5.9,10.8,-0.5,44.89751755,-93.25700515
Db_MN_St. Paul,5.2,4.7,5.6,10.8,-0.52,44.95039799,-93.18413304
Db_MN_Minneapolis,11.2,10.7,11.7,10.8,0.04,44.98626133,-93.29282205
Db_MN_Minneapolis,9.2,8.4,10,10.8,-0.15,44.96893654,-93.27546304
Db_MN_Rochester,10,9.2,10.7,10.8,-0.07,43.98633822,-92.42748455
Db_MN_St. Paul,6,5.4,6.6,10.8,-0.44,44.98050846,-93.19192728
Db_MN_Minneapolis,10.7,10,11.3,10.8,-0.01,44.96301487,-93.26427899
Db_MN_Minneapolis,5.4,4.9,6,10.8,-0.5,44.92600262,-93.32396118
Db_MN_St. Paul,9.2,8.5,10.1,10.8,-0.15,44.89860023,-93.16092812
Db_MN_St. Paul,6.3,5.9,6.8,10.8,-0.42,44.92283716,-93.15187535
Db_MN_Minneapolis,7.2,6.7,7.6,10.8,-0.33,45.01866806,-93.31336243
Db_MN_Rochester,7.6,7,8.1,10.8,-0.3,44.00344212,-92.4122982
Db_MN_Minneapolis,3.9,3.6,4.2,10.8,-0.64,44.98545002,-93.2790884
Db_MN_St. Paul,8.2,7.6,8.7,10.8,-0.24,44.98509473,-93.01556708
Db_MN_Minneapolis,5.1,4.6,5.6,10.8,-0.53,45.01314812,-93.23104858
Db_MN_Minneapolis,3,2.8,3.3,10.8,-0.72,44.94443232,-93.30150813
Db_MN_Minneapolis,5.6,5.2,6,10.8,-0.48,44.98907243,-93.25942467
Db_MN_St. Paul,6.4,5.9,7,10.8,-0.41,44.95889485,-93.19359661
Db_MN_Rochester,6.2,5.6,6.8,10.8,-0.43,43.91205328,-92.49413553
Db_MN_Plymouth,6.3,5.8,6.9,10.8,-0.42,44.9860481,-93.42849444
Db_MN_Minneapolis,6.6,6.3,6.9,10.8,-0.39,44.96459348,-93.27376348
Db_MN_St. Paul,8.4,7.8,9,10.8,-0.22,44.97085273,-93.0123639
Db_MN_Minneapolis,5.2,4.8,5.6,10.8,-0.52,44.91620687,-93.31113828
Db_MN_Rochester,7.5,6.8,8.3,10.8,-0.31,44.0122884,-92.49929877
Db_MN_St. Paul,5.4,5,5.9,10.8,-0.5,44.94144127,-93.1195022
Db_MN_St. Paul,17.7,16.9,18.4,10.8,0.64,44.95288363,-93.11091667
Db_MN_Minneapolis,9.3,8.7,10,10.8,-0.14,44.98786232,-93.31345724
Db_MN_St. Paul,5.9,5.5,6.3,10.8,-0.45,44.92701319,-93.17211436
Db_MN_Minneapolis,7.4,7.1,7.8,10.8,-0.31,44.95374525,-93.25751632
Db_MN_Minneapolis,5.1,4.8,5.5,10.8,-0.53,44.92973184,-93.23450916
Db_MN_St. Paul,6.7,6.2,7.3,10.8,-0.38,44.92429505,-93.10742373
Db_MN_Rochester,8.8,8.2,9.5,10.8,-0.19,44.01288701,-92.45585436
Db_MN_St. Paul,6.1,5.7,6.6,10.8,-0.44,44.96190385,-93.15181984
Db_MN_Minneapolis,5.3,5,5.5,10.8,-0.51,44.95463428,-93.28296322
Db_MN_St. Paul,12.2,11.8,12.6,10.8,0.13,44.96688103,-93.07635805
Db_MN_St. Paul,8.7,8.3,9,10.8,-0.19,44.95500818,-93.02428573
Db_MN_Minneapolis,4,3.8,4.3,10.8,-0.63,44.96001292,-93.28292971
Db_MN_St. Paul,5.1,4.8,5.6,10.8,-0.53,44.94041922,-93.16190721
Db_MN_Rochester,6.4,5.9,7,10.8,-0.41,43.96933887,-92.49307879
Db_MN_St. Paul,8.9,8.3,9.4,10.8,-0.18,44.95134234,-93.07119115
Db_MN_Plymouth,6.1,5.5,6.8,10.8,-0.44,44.99659959,-93.51291041
Db_MN_Minneapolis,5.5,5,6,10.8,-0.49,44.97196322,-93.28368354
Db_MN_Minneapolis,8.5,7.9,9,10.8,-0.21,45.00389998,-93.31425696
Db_MN_St. Paul,9.2,8.6,9.7,10.8,-0.15,44.96333485,-93.13688034
Db_MN_Minneapolis,8.9,8.4,9.4,10.8,-0.18,44.94484173,-93.2830363
Db_MN_Rochester,7.5,7,8.1,10.8,-0.31,44.07087746,-92.48082946
Db_MN_Minneapolis,6.4,5.9,6.8,10.8,-0.41,44.9000535,-93.23199407
Db_MN_St. Paul,8.6,8,9.1,10.8,-0.2,44.97812453,-93.05649807
Db_MN_Rochester,9.6,8.6,10.6,10.8,-0.11,44.03562002,-92.47310372
Db_MN_Rochester,6,5.4,6.5,10.8,-0.44,43.95720802,-92.45964317
Db_MN_Minneapolis,9.9,9.1,10.8,10.8,-0.08,44.96182166,-93.22652995
Db_MN_Minneapolis,6.5,6,7,10.8,-0.4,45.02977732,-93.31355622
Db_MN_St. Paul,8.9,8.4,9.4,10.8,-0.18,44.948702,-93.12686812
Db_MN_Rochester,8,7.2,8.8,10.8,-0.26,44.05044838,-92.44360914
Db_MN_Minneapolis,5.3,4.8,5.8,10.8,-0.51,44.90804745,-93.29417495
Db_MN_Minneapolis,6.1,5.7,6.5,10.8,-0.44,45.001937,-93.23312203
